gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,specialTeamsPlayType,specialTeamsResult,kickerId,yardlineSide,yardlineNumber,gameClock,kickLength,displayName,season,week,gameDate,homeTeamAbbr,visitorTeamAbbr,seasonType
2025_02_DEN_IND,2933,"(5:46) 3-S.Shrader 36 yard field goal is GOOD, Center-46-L.Rhodes, Holder-8-R.Sanchez.",3,4,13,IND,Field Goal,Kick Attempt Good,00-0039576,DEN,18.0,05:46:00,36.0,S.Shrader,2025,2,2025-09-14,IND,DEN,REG
2025_02_DEN_IND,3727,"(8:37) 3-S.Shrader 28 yard field goal is GOOD, Center-46-L.Rhodes, Holder-8-R.Sanchez.",4,4,8,IND,Field Goal,Kick Attempt Good,00-0039576,DEN,10.0,08:37:00,28.0,S.Shrader,2025,2,2025-09-14,IND,DEN,REG
2025_02_DEN_IND,4075,"(3:19) 3-W.Lutz 42 yard field goal is No Good, Hit Right Upright, Center-48-M.Fraboni, Holder-16-J.Crawshaw.",4,4,9,DEN,Field Goal,Kick Attempt No Good,00-0032569,IND,24.0,03:19:00,42.0,W.Lutz,2025,2,2025-09-14,IND,DEN,REG
2025_02_DEN_IND,4359,"(:00) 3-S.Shrader 45 yard field goal is GOOD, Center-46-L.Rhodes, Holder-8-R.Sanchez.",4,1,10,IND,Field Goal,Kick Attempt Good,00-0039576,DEN,27.0,00:00:00,45.0,S.Shrader,2025,2,2025-09-14,IND,DEN,REG
2025_02_JAX_CIN,1780,"(3:32) 2-E.McPherson 31 yard field goal is GOOD, Center-46-W.Wagner, Holder-8-R.Rehkow.",2,4,3,CIN,Field Goal,Kick Attempt Good,00-0036854,JAX,13.0,03:32:00,31.0,E.McPherson,2025,2,2025-09-14,CIN,JAX,REG
2025_02_JAX_CIN,2065,"(1:39) 39-C.Little 42 yard field goal is GOOD, Center-46-R.Matiscik, Holder-9-L.Cooke.",2,4,12,JAX,Field Goal,Kick Attempt Good,00-0039409,CIN,24.0,01:39:00,42.0,C.Little,2025,2,2025-09-14,CIN,JAX,REG
2025_02_JAX_CIN,3419,"(11:47) 39-C.Little 25 yard field goal is GOOD, Center-46-R.Matiscik, Holder-9-L.Cooke.",4,4,7,JAX,Field Goal,Kick Attempt Good,00-0039409,CIN,7.0,11:47:00,25.0,C.Little,2025,2,2025-09-14,CIN,JAX,REG
2025_02_LAC_LV,173,"(13:47) 11-C.Dicker 38 yard field goal is GOOD, Center-41-R.Lovato, Holder-16-J.Scott.",1,4,5,LAC,Field Goal,Kick Attempt Good,00-0037224,LV,20.0,13:47:00,38.0,C.Dicker,2025,2,2025-09-15,LV,LAC,REG
2025_02_LAC_LV,464,"(9:07) 8-D.Carlson 54 yard field goal is GOOD, Center-50-J.Bobenmoyer, Holder-6-A.Cole.",1,4,17,LV,Field Goal,Kick Attempt Good,00-0034161,LAC,36.0,09:07:00,54.0,D.Carlson,2025,2,2025-09-15,LV,LAC,REG
2025_02_LAC_LV,1397,"(9:58) 8-D.Carlson 40 yard field goal is GOOD, Center-50-J.Bobenmoyer, Holder-6-A.Cole.",2,4,15,LV,Field Goal,Kick Attempt Good,00-0034161,LAC,22.0,09:58:00,40.0,D.Carlson,2025,2,2025-09-15,LV,LAC,REG
2025_02_LAC_LV,2451,"(7:33) 11-C.Dicker 20 yard field goal is GOOD, Center-41-R.Lovato, Holder-16-J.Scott.",3,4,2,LAC,Field Goal,Kick Attempt Good,00-0037224,LV,2.0,07:33:00,20.0,C.Dicker,2025,2,2025-09-15,LV,LAC,REG
2025_02_LAC_LV,3034,"(11:19) 8-D.Carlson 37 yard field goal is GOOD, Center-50-J.Bobenmoyer, Holder-6-A.Cole.",4,4,10,LV,Field Goal,Kick Attempt Good,00-0034161,LAC,18.0,11:19:00,37.0,D.Carlson,2025,2,2025-09-15,LV,LAC,REG
2025_02_LA_TEN,1028,"(11:26) 6-J.Slye 55 yard field goal is GOOD, Center-46-M.Cox, Holder-3-J.Hekker.",2,4,12,TEN,Field Goal,Kick Attempt Good,00-0035192,LA,37.0,11:26:00,55.0,J.Slye,2025,2,2025-09-14,TEN,LA,REG
2025_02_LA_TEN,1325,"(7:28) 16-J.Karty 21 yard field goal is GOOD, Center-47-A.Ward, Holder-42-E.Evans.",2,4,3,LA,Field Goal,Kick Attempt Good,00-0039750,TEN,3.0,07:28:00,21.0,J.Karty,2025,2,2025-09-14,TEN,LA,REG
2025_02_LA_TEN,2206,"(:03) 6-J.Slye 37 yard field goal is GOOD, Center-46-M.Cox, Holder-3-J.Hekker.",2,1,10,TEN,Field Goal,Kick Attempt Good,00-0035192,LA,19.0,00:03:00,37.0,J.Slye,2025,2,2025-09-14,TEN,LA,REG
2025_02_LA_TEN,2516,"(9:33) 16-J.Karty 21 yard field goal is GOOD, Center-47-A.Ward, Holder-42-E.Evans.",3,4,3,LA,Field Goal,Kick Attempt Good,00-0039750,TEN,3.0,09:33:00,21.0,J.Karty,2025,2,2025-09-14,TEN,LA,REG
2025_02_LA_TEN,2821,"(3:37) 6-J.Slye 57 yard field goal is GOOD, Center-46-M.Cox, Holder-3-J.Hekker.",3,4,11,TEN,Field Goal,Kick Attempt Good,00-0035192,LA,39.0,03:37:00,57.0,J.Slye,2025,2,2025-09-14,TEN,LA,REG
2025_02_LA_TEN,4204,"(2:44) 6-J.Slye 35 yard field goal is GOOD, Center-46-M.Cox, Holder-3-J.Hekker.",4,4,10,TEN,Field Goal,Kick Attempt Good,00-0035192,LA,17.0,02:44:00,35.0,J.Slye,2025,2,2025-09-14,TEN,LA,REG
2025_02_NE_MIA,1544,"(1:59) 36-A.Borregales 22 yard field goal is GOOD, Center-47-J.Ashby, Holder-17-B.Baringer.",2,4,4,NE,Field Goal,Kick Attempt Good,00-0040200,MIA,4.0,01:59:00,22.0,A.Borregales,2025,2,2025-09-14,MIA,NE,REG
2025_02_NE_MIA,2147,"(10:46) 47-R.Patterson 40 yard field goal is GOOD, Center-49-J.Cardona, Holder-16-J.Bailey.",3,4,5,MIA,Field Goal,Kick Attempt Good,00-0036816,NE,22.0,10:46:00,40.0,R.Patterson,2025,2,2025-09-14,MIA,NE,REG
2025_02_NE_MIA,2711,"(3:42) 47-R.Patterson 44 yard field goal is GOOD, Center-49-J.Cardona, Holder-16-J.Bailey.",3,4,17,MIA,Field Goal,Kick Attempt Good,00-0036816,NE,26.0,03:42:00,44.0,R.Patterson,2025,2,2025-09-14,MIA,NE,REG
2025_02_NE_MIA,3872,"(1:52) 36-A.Borregales 53 yard field goal is GOOD, Center-47-J.Ashby, Holder-17-B.Baringer.",4,4,7,NE,Field Goal,Kick Attempt Good,00-0040200,MIA,35.0,01:52:00,53.0,A.Borregales,2025,2,2025-09-14,MIA,NE,REG
2025_02_NYG_DAL,554,"(6:15) 9-G.Gano 38 yard field goal is GOOD, Center-59-C.Kreiter, Holder-12-J.Gillan.",1,4,13,NYG,Field Goal,Kick Attempt Good,00-0026858,DAL,20.0,06:15:00,38.0,G.Gano,2025,2,2025-09-14,DAL,NYG,REG
2025_02_NYG_DAL,952,"(1:09) 9-G.Gano 33 yard field goal is GOOD, Center-59-C.Kreiter, Holder-12-J.Gillan.",1,4,7,NYG,Field Goal,Kick Attempt Good,00-0026858,DAL,14.0,01:09:00,33.0,G.Gano,2025,2,2025-09-14,DAL,NYG,REG
2025_02_NYG_DAL,1367,"(8:30) 17-B.Aubrey 51 yard field goal is GOOD, Center-44-T.Sieg, Holder-5-B.Anger.",2,4,18,DAL,Field Goal,Kick Attempt Good,00-0037692,NYG,33.0,08:30:00,51.0,B.Aubrey,2025,2,2025-09-14,DAL,NYG,REG
2025_02_NYG_DAL,3036,"(5:41) 9-G.Gano 33 yard field goal is GOOD, Center-59-C.Kreiter, Holder-12-J.Gillan.",3,4,10,NYG,Field Goal,Kick Attempt Good,00-0026858,DAL,15.0,05:41:00,33.0,G.Gano,2025,2,2025-09-14,DAL,NYG,REG
2025_02_NYG_DAL,3435,"(14:17) 17-B.Aubrey 44 yard field goal is GOOD, Center-44-T.Sieg, Holder-5-B.Anger.",4,4,13,DAL,Field Goal,Kick Attempt Good,00-0037692,NYG,26.0,14:17:00,44.0,B.Aubrey,2025,2,2025-09-14,DAL,NYG,REG
2025_02_NYG_DAL,4776,"(:05) 17-B.Aubrey 64 yard field goal is GOOD, Center-44-T.Sieg, Holder-5-B.Anger.",4,2,7,DAL,Field Goal,Kick Attempt Good,00-0037692,NYG,46.0,00:05:00,64.0,B.Aubrey,2025,2,2025-09-14,DAL,NYG,REG
2025_02_NYG_DAL,5485,"(:04) 17-B.Aubrey 46 yard field goal is GOOD, Center-44-T.Sieg, Holder-5-B.Anger.",5,1,10,DAL,Field Goal,Kick Attempt Good,00-0037692,NYG,28.0,00:04:00,46.0,B.Aubrey,2025,2,2025-09-14,DAL,NYG,REG
2025_02_PHI_KC,679,"(5:00) 7-H.Butker 58 yard field goal is No Good, Wide Right, Center-41-J.Winchester, Holder-14-M.Araiza.",1,4,13,KC,Field Goal,Kick Attempt No Good,00-0033303,PHI,40.0,05:00:00,58.0,H.Butker,2025,2,2025-09-14,KC,PHI,REG
2025_02_PHI_KC,1126,"(11:48) 7-H.Butker 56 yard field goal is GOOD, Center-41-J.Winchester, Holder-14-M.Araiza.",2,4,19,KC,Field Goal,Kick Attempt Good,00-0033303,PHI,38.0,11:48:00,56.0,H.Butker,2025,2,2025-09-14,KC,PHI,REG
2025_02_PHI_KC,1982,"(:02) 4-J.Elliott 58 yard field goal is GOOD, Center-47-C.Hughlett, Holder-10-B.Mann.",2,4,5,PHI,Field Goal,Kick Attempt Good,00-0033787,KC,39.0,00:02:00,58.0,J.Elliott,2025,2,2025-09-14,KC,PHI,REG
2025_02_PHI_KC,2250,"(11:33) 4-J.Elliott 51 yard field goal is GOOD, Center-47-C.Hughlett, Holder-10-B.Mann.",3,4,8,PHI,Field Goal,Kick Attempt Good,00-0033787,KC,33.0,11:33:00,51.0,J.Elliott,2025,2,2025-09-14,KC,PHI,REG
2025_02_SEA_PIT,549,"(4:51) 9-C.Boswell 48 yard field goal is GOOD, Center-46-C.Kuntz, Holder-3-C.Waitman.",1,4,2,PIT,Field Goal,Kick Attempt Good,00-0031136,SEA,30.0,04:51:00,48.0,C.Boswell,2025,2,2025-09-14,PIT,SEA,REG
2025_02_SEA_PIT,745,"(2:18) 9-C.Boswell 48 yard field goal is GOOD, Center-46-C.Kuntz, Holder-3-C.Waitman.",1,4,9,PIT,Field Goal,Kick Attempt Good,00-0031136,SEA,30.0,02:18:00,48.0,C.Boswell,2025,2,2025-09-14,PIT,SEA,REG
2025_02_SEA_PIT,1093,"(12:09) 5-J.Myers 36 yard field goal is No Good, Hit Left Upright, Center-41-C.Stoll, Holder-4-M.Dickson.",2,4,8,SEA,Field Goal,Kick Attempt No Good,00-0031492,PIT,17.0,12:09:00,36.0,J.Myers,2025,2,2025-09-14,PIT,SEA,REG
2025_02_SEA_PIT,2984,"(12:51) 5-J.Myers 54 yard field goal is GOOD, Center-41-C.Stoll, Holder-4-M.Dickson.",4,4,7,SEA,Field Goal,Kick Attempt Good,00-0031492,PIT,36.0,12:51:00,54.0,J.Myers,2025,2,2025-09-14,PIT,SEA,REG
2025_02_SEA_PIT,3276,"(7:54) 9-C.Boswell 45 yard field goal is GOOD, Center-46-C.Kuntz, Holder-3-C.Waitman.",4,4,3,PIT,Field Goal,Kick Attempt Good,00-0031136,SEA,27.0,07:54:00,45.0,C.Boswell,2025,2,2025-09-14,PIT,SEA,REG
2025_02_SF_NO,225,"(13:13) 19-B.Grupe 40 yard field goal is No Good, Wide Right, Center-49-Z.Wood, Holder-32-K.Kroeger.",1,4,6,NO,Field Goal,Kick Attempt No Good,00-0038905,SF,22.0,13:13:00,40.0,B.Grupe,2025,2,2025-09-14,NO,SF,REG
2025_02_SF_NO,1311,"(11:27) 18-E.Pineiro 44 yard field goal is GOOD, Center-46-J.Weeks, Holder-7-T.Morstead.",2,4,14,SF,Field Goal,Kick Attempt Good,00-0034173,NO,26.0,11:27:00,44.0,E.Pineiro,2025,2,2025-09-14,NO,SF,REG
2025_02_SF_NO,3072,"(3:24) 18-E.Pineiro 46 yard field goal is GOOD, Center-46-J.Weeks, Holder-7-T.Morstead.",3,4,2,SF,Field Goal,Kick Attempt Good,00-0034173,NO,28.0,03:24:00,46.0,E.Pineiro,2025,2,2025-09-14,NO,SF,REG
2025_02_TB_HOU,754,"(3:29) 15-K.Fairbairn 35 yard field goal is GOOD, Center-40-A.Brinkman, Holder-6-T.Townsend.",1,4,9,HOU,Field Goal,Kick Attempt Good,00-0032726,TB,17.0,03:29:00,35.0,K.Fairbairn,2025,2,2025-09-15,HOU,TB,REG
2025_02_TB_HOU,2815,"(1:05) 4-C.McLaughlin 38 yard field goal is No Good, Hit Right Upright, Center-86-E.Deckers, Holder-9-R.Dixon.",3,4,9,TB,Field Goal,Kick Attempt No Good,00-0035358,HOU,19.0,01:05:00,38.0,C.McLaughlin,2025,2,2025-09-15,HOU,TB,REG
2025_02_TB_HOU,3514,"(5:27) 15-K.Fairbairn 53 yard field goal is GOOD, Center-40-A.Brinkman, Holder-6-T.Townsend.",4,4,10,HOU,Field Goal,Kick Attempt Good,00-0032726,TB,35.0,05:27:00,53.0,K.Fairbairn,2025,2,2025-09-15,HOU,TB,REG
2025_02_WAS_GB,1709,"(4:32) 16-M.Gay 51 yard field goal is GOOD, Center-69-T.Ott, Holder-10-T.Way.",2,4,5,WAS,Field Goal,Kick Attempt Good,00-0035269,GB,33.0,04:32:00,51.0,M.Gay,2025,2,2025-09-11,GB,WAS,REG
2025_02_WAS_GB,2061,"(:19) 16-M.Gay 58 yard field goal is No Good, Wide Left, Center-69-T.Ott, Holder-10-T.Way.",2,4,4,WAS,Field Goal,Kick Attempt No Good,00-0035269,GB,40.0,00:19:00,58.0,M.Gay,2025,2,2025-09-11,GB,WAS,REG
2025_02_WAS_GB,2139,"(:04) 17-B.McManus 48 yard field goal is No Good, Hit Left Upright, Center-42-M.Orzech, Holder-19-D.Whelan.",2,2,2,GB,Field Goal,Kick Attempt No Good,00-0029822,WAS,30.0,00:04:00,48.0,B.McManus,2025,2,2025-09-11,GB,WAS,REG
2025_02_WAS_GB,2387,"(12:00) 16-M.Gay 52 yard field goal is No Good, Hit Right Upright, Center-69-T.Ott, Holder-10-T.Way.",3,4,13,WAS,Field Goal,Kick Attempt No Good,00-0035269,GB,34.0,12:00:00,52.0,M.Gay,2025,2,2025-09-11,GB,WAS,REG
2025_02_WAS_GB,2682,"(6:40) 17-B.McManus 22 yard field goal is GOOD, Center-42-M.Orzech, Holder-19-D.Whelan.",3,4,4,GB,Field Goal,Kick Attempt Good,00-0029822,WAS,4.0,06:40:00,22.0,B.McManus,2025,2,2025-09-11,GB,WAS,REG
2025_02_WAS_GB,3805,"(6:47) 17-B.McManus 56 yard field goal is GOOD, Center-42-M.Orzech, Holder-19-D.Whelan.",4,4,8,GB,Field Goal,Kick Attempt Good,00-0029822,WAS,38.0,06:47:00,56.0,B.McManus,2025,2,2025-09-11,GB,WAS,REG
2025_03_ARI_SF,365,"(8:19) 38-C.Ryland 57 yard field goal is No Good, Wide Right, Center-46-A.Brewer, Holder-12-B.Gillikin.",1,4,8,ARI,Field Goal,Kick Attempt No Good,00-0038567,SF,39.0,08:19:00,57.0,C.Ryland,2025,3,2025-09-21,SF,ARI,REG
2025_03_ARI_SF,1189,"(8:48) 38-C.Ryland 34 yard field goal is GOOD, Center-46-A.Brewer, Holder-12-B.Gillikin.",2,4,5,ARI,Field Goal,Kick Attempt Good,00-0038567,SF,16.0,08:48:00,34.0,C.Ryland,2025,3,2025-09-21,SF,ARI,REG
2025_03_ARI_SF,1439,"(4:26) 18-E.Pineiro 38 yard field goal is GOOD, Center-46-J.Weeks, Holder-7-T.Morstead.",2,4,10,SF,Field Goal,Kick Attempt Good,00-0034173,ARI,19.0,04:26:00,38.0,E.Pineiro,2025,3,2025-09-21,SF,ARI,REG
2025_03_ARI_SF,1912,"(:20) 18-E.Pineiro 51 yard field goal is GOOD, Center-46-J.Weeks, Holder-7-T.Morstead.",2,4,4,SF,Field Goal,Kick Attempt Good,00-0034173,ARI,33.0,00:20:00,51.0,E.Pineiro,2025,3,2025-09-21,SF,ARI,REG
2025_03_ARI_SF,2586,"(6:40) 38-C.Ryland 28 yard field goal is GOOD, Center-46-A.Brewer, Holder-12-B.Gillikin.",3,4,5,ARI,Field Goal,Kick Attempt Good,00-0038567,SF,9.0,06:40:00,28.0,C.Ryland,2025,3,2025-09-21,SF,ARI,REG
2025_03_ARI_SF,4183,"(:04) 18-E.Pineiro 35 yard field goal is GOOD, Center-46-J.Weeks, Holder-7-T.Morstead.",4,3,11,SF,Field Goal,Kick Attempt Good,00-0034173,ARI,17.0,00:04:00,35.0,E.Pineiro,2025,3,2025-09-21,SF,ARI,REG
2025_03_ATL_CAR,308,"(10:54) 39-J.Romo 49 yard field goal is No Good, Wide Right, Center-49-L.McCullough, Holder-13-B.Pinion.",1,4,8,ATL,Field Goal,Kick Attempt No Good,00-0037542,CAR,31.0,10:54:00,49.0,J.Romo,2025,3,2025-09-21,CAR,ATL,REG
2025_03_ATL_CAR,829,"(3:33) 39-J.Romo 55 yard field goal is No Good, Wide Left, Center-49-L.McCullough, Holder-13-B.Pinion.",1,4,13,ATL,Field Goal,Kick Attempt No Good,00-0037542,CAR,36.0,03:33:00,55.0,J.Romo,2025,3,2025-09-21,CAR,ATL,REG
2025_03_ATL_CAR,1556,"(5:29) 10-R.Fitzgerald 57 yard field goal is GOOD, Center-44-J.Jansen, Holder-6-S.Martin.",2,4,7,CAR,Field Goal,Kick Attempt Good,00-0040279,ATL,39.0,05:29:00,57.0,R.Fitzgerald,2025,3,2025-09-21,CAR,ATL,REG
2025_03_ATL_CAR,2711,"(4:52) 10-R.Fitzgerald 35 yard field goal is GOOD, Center-44-J.Jansen, Holder-6-S.Martin.",3,4,9,CAR,Field Goal,Kick Attempt Good,00-0040279,ATL,17.0,04:52:00,35.0,R.Fitzgerald,2025,3,2025-09-21,CAR,ATL,REG
2025_03_ATL_CAR,3713,"(3:45) 10-R.Fitzgerald 41 yard field goal is GOOD, Center-44-J.Jansen, Holder-6-S.Martin.",4,4,3,CAR,Field Goal,Kick Attempt Good,00-0040279,ATL,23.0,03:45:00,41.0,R.Fitzgerald,2025,3,2025-09-21,CAR,ATL,REG
2025_03_CIN_MIN,1379,"(9:23) 16-W.Reichard 35 yard field goal is GOOD, Center-42-A.DePaola, Holder-17-R.Wright.",2,4,6,MIN,Field Goal,Kick Attempt Good,00-0039404,CIN,17.0,09:23:00,35.0,W.Reichard,2025,3,2025-09-21,MIN,CIN,REG
2025_03_CIN_MIN,1653,"(4:46) 2-E.McPherson 45 yard field goal is GOOD, Center-46-W.Wagner, Holder-8-R.Rehkow.",2,4,8,CIN,Field Goal,Kick Attempt Good,00-0036854,MIN,27.0,04:46:00,45.0,E.McPherson,2025,3,2025-09-21,MIN,CIN,REG
2025_03_CIN_MIN,2413,"(:03) 16-W.Reichard 62 yard field goal is GOOD, Center-42-A.DePaola, Holder-17-R.Wright.",2,4,7,MIN,Field Goal,Kick Attempt Good,00-0039404,CIN,44.0,00:03:00,62.0,W.Reichard,2025,3,2025-09-21,MIN,CIN,REG
2025_03_DAL_CHI,684,"(4:26) 17-B.Aubrey 53 yard field goal is GOOD, Center-44-T.Sieg, Holder-5-B.Anger.",1,4,2,DAL,Field Goal,Kick Attempt Good,00-0037692,CHI,34.0,04:26:00,53.0,B.Aubrey,2025,3,2025-09-21,CHI,DAL,REG
2025_03_DAL_CHI,1066,"(13:53) 17-B.Aubrey 33 yard field goal is GOOD, Center-44-T.Sieg, Holder-5-B.Anger.",2,4,8,DAL,Field Goal,Kick Attempt Good,00-0037692,CHI,15.0,13:53:00,33.0,B.Aubrey,2025,3,2025-09-21,CHI,DAL,REG
2025_03_DAL_CHI,1722,"(4:19) 8-C.Santos 30 yard field goal is GOOD, Center-46-S.Daly, Holder-19-T.Taylor.",2,4,10,CHI,Field Goal,Kick Attempt Good,00-0031203,DAL,11.0,04:19:00,30.0,C.Santos,2025,3,2025-09-21,CHI,DAL,REG
2025_03_DEN_LAC,271,"(11:57) 11-C.Dicker 32 yard field goal is GOOD, Center-41-R.Lovato, Holder-16-J.Scott.",1,4,8,LAC,Field Goal,Kick Attempt Good,00-0037224,DEN,13.0,11:57:00,32.0,C.Dicker,2025,3,2025-09-21,LAC,DEN,REG
2025_03_DEN_LAC,2516,"(12:06) 3-W.Lutz 42 yard field goal is GOOD, Center-48-M.Fraboni, Holder-16-J.Crawshaw.",3,4,4,DEN,Field Goal,Kick Attempt Good,00-0032569,LAC,24.0,12:06:00,42.0,W.Lutz,2025,3,2025-09-21,LAC,DEN,REG
2025_03_DEN_LAC,2988,"(5:38) 11-C.Dicker 24 yard field goal is GOOD, Center-41-R.Lovato, Holder-16-J.Scott.",3,4,6,LAC,Field Goal,Kick Attempt Good,00-0037224,DEN,6.0,05:38:00,24.0,C.Dicker,2025,3,2025-09-21,LAC,DEN,REG
2025_03_DEN_LAC,3537,"(12:24) 3-W.Lutz 26 yard field goal is GOOD, Center-48-M.Fraboni, Holder-16-J.Crawshaw.",4,4,8,DEN,Field Goal,Kick Attempt Good,00-0032569,LAC,8.0,12:24:00,26.0,W.Lutz,2025,3,2025-09-21,LAC,DEN,REG
2025_03_DEN_LAC,4552,"(:05) 11-C.Dicker 43 yard field goal is GOOD, Center-41-R.Lovato, Holder-16-J.Scott.",4,1,10,LAC,Field Goal,Kick Attempt Good,00-0037224,DEN,25.0,00:05:00,43.0,C.Dicker,2025,3,2025-09-21,LAC,DEN,REG
2025_03_DET_BAL,2048,"(:02) 39-J.Bates 67 yard field goal is No Good, Wide Left, Center-49-H.Hatten, Holder-3-J.Fox.",2,1,10,DET,Field Goal,Kick Attempt No Good,00-0039172,BAL,48.0,00:02:00,67.0,J.Bates,2025,3,2025-09-22,BAL,DET,REG
2025_03_DET_BAL,3283,"(9:44) 33-T.Loop 41 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout.",4,4,13,BAL,Field Goal,Kick Attempt Good,00-0040074,DET,23.0,09:44:00,41.0,T.Loop,2025,3,2025-09-22,BAL,DET,REG
2025_03_DET_BAL,3590,"(6:39) 39-J.Bates 45 yard field goal is GOOD, Center-49-H.Hatten, Holder-3-J.Fox.",4,4,21,DET,Field Goal,Kick Attempt Good,00-0039172,BAL,27.0,06:39:00,45.0,J.Bates,2025,3,2025-09-22,BAL,DET,REG
2025_03_GB_CLE,906,"(14:57) 17-B.McManus 39 yard field goal is GOOD, Center-42-M.Orzech, Holder-19-D.Whelan.",2,4,9,GB,Field Goal,Kick Attempt Good,00-0029822,CLE,21.0,14:57:00,39.0,B.McManus,2025,3,2025-09-21,CLE,GB,REG
2025_03_GB_CLE,3748,"(3:45) 25-A.Szmyt 35 yard field goal is GOOD, Center-50-R.Sunahara, Holder-13-C.Bojorquez.",4,4,17,CLE,Field Goal,Kick Attempt Good,00-0038428,GB,17.0,03:45:00,35.0,A.Szmyt,2025,3,2025-09-21,CLE,GB,REG
2025_03_GB_CLE,4227,"(:27) 17-B.McManus 43 yard field goal is BLOCKED (93-S.Harris), Center-42-M.Orzech, Holder-19-D.Whelan, RECOVERED by CLE-0-G.Newsome at CLE 47.",4,4,13,GB,Field Goal,Blocked Kick Attempt,00-0029822,CLE,25.0,00:27:00,43.0,B.McManus,2025,3,2025-09-21,CLE,GB,REG
2025_03_GB_CLE,4393,"(:02) 25-A.Szmyt 55 yard field goal is GOOD, Center-50-R.Sunahara, Holder-13-C.Bojorquez. Penalty on GB-25-K.Nixon, Defensive Offside, declined.",4,2,10,CLE,Field Goal,Kick Attempt Good,00-0038428,GB,37.0,00:02:00,55.0,A.Szmyt,2025,3,2025-09-21,CLE,GB,REG
2025_03_HOU_JAX,436,"(6:45) 15-K.Fairbairn 52 yard field goal is No Good, Wide Right, Center-40-A.Brinkman, Holder-6-T.Townsend.",1,4,12,HOU,Field Goal,Kick Attempt No Good,00-0032726,JAX,33.0,06:45:00,52.0,K.Fairbairn,2025,3,2025-09-21,JAX,HOU,REG
2025_03_HOU_JAX,1583,"(6:57) 15-K.Fairbairn 27 yard field goal is GOOD, Center-40-A.Brinkman, Holder-6-T.Townsend.",2,4,4,HOU,Field Goal,Kick Attempt Good,00-0032726,JAX,9.0,06:57:00,27.0,K.Fairbairn,2025,3,2025-09-21,JAX,HOU,REG
2025_03_HOU_JAX,2777,"(6:27) 39-C.Little 39 yard field goal is GOOD, Center-46-R.Matiscik, Holder-9-L.Cooke.",3,4,13,JAX,Field Goal,Kick Attempt Good,00-0039409,HOU,21.0,06:27:00,39.0,C.Little,2025,3,2025-09-21,JAX,HOU,REG
2025_03_HOU_JAX,3057,"(1:15) 39-C.Little 47 yard field goal is No Good, Wide Right, Center-46-R.Matiscik, Holder-9-L.Cooke.",3,4,1,JAX,Field Goal,Kick Attempt No Good,00-0039409,HOU,29.0,01:15:00,47.0,C.Little,2025,3,2025-09-21,JAX,HOU,REG
2025_03_IND_TEN,284,"(12:45) 6-J.Slye 57 yard field goal is GOOD, Center-46-M.Cox, Holder-3-J.Hekker.",1,4,11,TEN,Field Goal,Kick Attempt Good,00-0035192,IND,39.0,12:45:00,57.0,J.Slye,2025,3,2025-09-21,TEN,IND,REG
2025_03_IND_TEN,560,"(7:40) 3-S.Shrader 24 yard field goal is GOOD, Center-46-L.Rhodes, Holder-8-R.Sanchez.",1,4,3,IND,Field Goal,Kick Attempt Good,00-0039576,TEN,6.0,07:40:00,24.0,S.Shrader,2025,3,2025-09-21,TEN,IND,REG
2025_03_IND_TEN,1385,"(10:54) 6-J.Slye 42 yard field goal is GOOD, Center-46-M.Cox, Holder-3-J.Hekker.",2,4,10,TEN,Field Goal,Kick Attempt Good,00-0035192,IND,24.0,10:54:00,42.0,J.Slye,2025,3,2025-09-21,TEN,IND,REG
2025_03_IND_TEN,1737,"(5:39) 6-J.Slye 64 yard field goal is No Good, Wide Right, Center-46-M.Cox, Holder-3-J.Hekker.",2,4,8,TEN,Field Goal,Kick Attempt No Good,00-0035192,IND,47.0,05:39:00,64.0,J.Slye,2025,3,2025-09-21,TEN,IND,REG
2025_03_IND_TEN,1854,"(3:19) 3-S.Shrader 51 yard field goal is No Good, Wide Right, Center-46-L.Rhodes, Holder-8-R.Sanchez.",2,4,8,IND,Field Goal,Kick Attempt No Good,00-0039576,TEN,32.0,03:19:00,51.0,S.Shrader,2025,3,2025-09-21,TEN,IND,REG
2025_03_IND_TEN,2057,"(:42) 6-J.Slye 62 yard field goal is BLOCKED (90-G.Stewart), Center-46-M.Cox, Holder-3-J.Hekker.",2,4,6,TEN,Field Goal,Blocked Kick Attempt,00-0035192,IND,44.0,00:42:00,62.0,J.Slye,2025,3,2025-09-21,TEN,IND,REG
2025_03_IND_TEN,2180,"(:03) 3-S.Shrader 36 yard field goal is GOOD, Center-46-L.Rhodes, Holder-8-R.Sanchez.",2,3,4,IND,Field Goal,Kick Attempt Good,00-0039576,TEN,18.0,00:03:00,36.0,S.Shrader,2025,3,2025-09-21,TEN,IND,REG
2025_03_KC_NYG,612,"(3:49) 7-H.Butker 54 yard field goal is GOOD, Center-41-J.Winchester, Holder-14-M.Araiza.",1,4,10,KC,Field Goal,Kick Attempt Good,00-0033303,NYG,36.0,03:49:00,54.0,H.Butker,2025,3,2025-09-21,NYG,KC,REG
2025_03_KC_NYG,1198,"(9:52) 7-H.Butker 48 yard field goal is GOOD, Center-41-J.Winchester, Holder-14-M.Araiza.",2,4,7,KC,Field Goal,Kick Attempt Good,00-0033303,NYG,30.0,09:52:00,48.0,H.Butker,2025,3,2025-09-21,NYG,KC,REG
