crash_id,crash_datetime,crash_year,crash_month,crash_month_name,crash_weekday_name,crash_hour,time_period,posted_speed_limit_mph,traffic_control_device,reported_weather_condition,reported_lighting_condition,first_crash_type,trafficway_type,reported_road_surface_condition,crash_type,intersection_related,hit_and_run,estimated_damage,primary_contributory_cause,unit_count,most_severe_injury,injuries_total,injuries_fatal,latitude,longitude,zip5,weather_station_name,temperature_f,dew_point_f,relative_humidity_percent,precipitation_inches,visibility_miles,wind_speed_mph
crash_00060,2023-03-10 00:55:00,2023,3,Mar,Fri,0,Night or early morning,35,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,NOT DIVIDED,WET,INJURY AND / OR TOW DUE TO CRASH,,,"$501 - $1,500",WEATHER,1,NONINCAPACITATING INJURY,1,0,41.7238801262,-87.6820107001,60620,"CHICAGO MIDWAY AIRPORT, IL US",33.0,32.0,96.0,0.03,2.0,10.0
crash_00061,2025-08-02 18:55:00,2025,8,Aug,Sat,18,Evening commute,30,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,DRY,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.836857593,-87.6849099946,60608,"CHICAGO MIDWAY AIRPORT, IL US",76.0,48.0,37.0,0.0,10.0,9.0
crash_00062,2025-06-02 08:30:00,2025,6,Jun,Mon,8,Morning commute,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,TURNING,FOUR WAY,UNKNOWN,NO INJURY / DRIVE AWAY,,,"$501 - $1,500","VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",2,NO INDICATION OF INJURY,0,0,41.9618765794,-87.6555680051,60640,"CHICAGO MIDWAY AIRPORT, IL US",67.0,29.0,24.0,,10.0,9.0
crash_00063,2025-01-10 16:50:00,2025,1,Jan,Fri,16,Evening commute,30,TRAFFIC SIGNAL,SNOW,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,SNOW OR SLUSH,NO INJURY / DRIVE AWAY,,true,$500 OR LESS,UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.9896769356,-87.6702068165,60660,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28.0,24.0,85.0,0.0,3.0,8.0
crash_00064,2021-11-01 19:13:00,2021,11,Nov,Mon,19,Night or early morning,30,NO CONTROLS,CLEAR,DARKNESS,FIXED OBJECT,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",UNABLE TO DETERMINE,1,NONINCAPACITATING INJURY,2,0,41.7655130937,-87.6318199974,60621,"CHICAGO MIDWAY AIRPORT, IL US",44.0,24.0,45.0,0.0,10.0,11.0
crash_00065,2024-12-14 04:00:00,2024,12,Dec,Sat,4,Night or early morning,45,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,DIVIDED - W/MEDIAN BARRIER,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,true,true,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.7796807607,-87.575066734,60649,"CHICAGO MIDWAY AIRPORT, IL US",27.0,15.0,61.0,,10.0,11.0
crash_00066,2019-11-21 11:10:00,2019,11,Nov,Thu,11,Daytime,25,NO CONTROLS,RAIN,DAYLIGHT,PARKED MOTOR VEHICLE,OTHER,WET,INJURY AND / OR TOW DUE TO CRASH,,,"$501 - $1,500",NOT APPLICABLE,2,NO INDICATION OF INJURY,0,0,41.7795863808,-87.702082371,60629,"CHICAGO MIDWAY AIRPORT, IL US",52.0,49.0,89.0,,7.0,16.0
crash_00067,2025-03-22 18:15:00,2025,3,Mar,Sat,18,Evening commute,10,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,OTHER,WET,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,NONINCAPACITATING INJURY,1,0,41.7224394759,-87.5861858365,60619,"CHICAGO MIDWAY AIRPORT, IL US",38.0,25.0,60.0,0.0,10.0,11.0
crash_00068,2025-09-25 19:00:00,2025,9,Sep,Thu,19,Night or early morning,30,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",IMPROPER OVERTAKING/PASSING,2,NO INDICATION OF INJURY,0,0,41.9165231294,-87.6871697859,60647,,,,,,,
crash_00069,2024-10-26 20:30:00,2024,10,Oct,Sat,20,Night or early morning,30,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR TO FRONT,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.779166264,-87.6974481275,60629,"CHICAGO MIDWAY AIRPORT, IL US",48.0,33.0,56.0,0.0,10.0,0.0
crash_00070,2018-11-10 18:00:00,2018,11,Nov,Sat,18,Evening commute,30,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,true,,"$501 - $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.8940253835,-87.6242934012,60611,"CHICAGO MIDWAY AIRPORT, IL US",30.0,15.0,54.0,0.0,10.0,9.0
crash_00071,2025-11-24 18:33:00,2025,11,Nov,Mon,18,Evening commute,30,NO CONTROLS,RAIN,DARKNESS,OTHER OBJECT,NOT DIVIDED,WET,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500","DISTRACTION - OTHER ELECTRONIC DEVICE (NAVIGATION DEVICE, DVD PLAYER, ETC.)",1,NO INDICATION OF INJURY,0,0,42.0150222831,-87.8150687044,60631,,,,,,,
crash_00072,2021-02-22 12:40:00,2021,2,Feb,Mon,12,Daytime,35,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),WET,NO INJURY / DRIVE AWAY,,,"OVER $1,500",FOLLOWING TOO CLOSELY,2,NO INDICATION OF INJURY,0,0,41.7802272622,-87.6203636412,60637,"CHICAGO MIDWAY AIRPORT, IL US",32.0,25.0,75.0,0.0,6.0,18.0
crash_00073,2023-11-16 08:15:00,2023,11,Nov,Thu,8,Morning commute,30,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",FOLLOWING TOO CLOSELY,2,NO INDICATION OF INJURY,0,0,41.7685424287,-87.7226509731,60629,"CHICAGO MIDWAY AIRPORT, IL US",49.0,36.0,61.0,0.0,10.0,7.0
crash_00074,2023-09-06 16:00:00,2023,9,Sep,Wed,16,Evening commute,30,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,Y-INTERSECTION,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,NO INDICATION OF INJURY,0,0,41.9318466791,-87.7122488483,60647,"CHICAGO MIDWAY AIRPORT, IL US",78.0,62.0,58.0,0.0,10.0,17.0
crash_00075,2018-12-23 21:00:00,2018,12,Dec,Sun,21,Night or early morning,30,NO CONTROLS,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,NOT DIVIDED,UNKNOWN,NO INJURY / DRIVE AWAY,,true,$500 OR LESS,IMPROPER BACKING,2,NO INDICATION OF INJURY,0,0,41.8550023248,-87.678490302,60608,"CHICAGO MIDWAY AIRPORT, IL US",35.0,21.0,57.0,0.0,10.0,23.0
crash_00076,2019-04-19 00:00:00,2019,4,Apr,Fri,0,Night or early morning,30,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",FOLLOWING TOO CLOSELY,2,"REPORTED, NOT EVIDENT",1,0,41.9206285975,-87.7757532177,60639,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",44.0,37.0,76.0,0.0,10.0,14.0
crash_00077,2022-04-25 06:13:00,2022,4,Apr,Mon,6,Morning commute,30,NO CONTROLS,CLEAR,DAWN,PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,3,NONINCAPACITATING INJURY,1,0,41.8550121628,-87.6775649248,60608,"CHICAGO MIDWAY AIRPORT, IL US",53.0,36.0,52.0,0.0,10.0,8.0
crash_00078,2020-01-22 18:35:00,2020,1,Jan,Wed,18,Evening commute,30,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY,DRY,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",IMPROPER TURNING/NO SIGNAL,2,NO INDICATION OF INJURY,0,0,41.994641657,-87.6605557359,60660,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",32.0,22.0,66.0,0.0,10.0,11.0
crash_00079,2018-11-23 15:45:00,2018,11,Nov,Fri,15,Evening commute,30,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,,,"$501 - $1,500",UNABLE TO DETERMINE,1,NO INDICATION OF INJURY,0,0,41.7789090127,-87.7000480109,60629,"CHICAGO MIDWAY AIRPORT, IL US",50.0,36.0,59.0,0.0,10.0,14.0
crash_00080,2019-08-07 16:50:00,2019,8,Aug,Wed,16,Evening commute,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.8665161988,-87.7056117726,60612,"CHICAGO MIDWAY AIRPORT, IL US",87.0,62.0,43.0,0.0,10.0,16.0
crash_00081,2021-08-08 15:05:00,2021,8,Aug,Sun,15,Evening commute,30,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,DRY,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",NOT APPLICABLE,2,NO INDICATION OF INJURY,0,0,41.7934783622,-87.6744262209,60636,"CHICAGO MIDWAY AIRPORT, IL US",91.0,67.0,45.0,0.0,10.0,20.0
crash_00082,2021-12-14 08:40:00,2021,12,Dec,Tue,8,Morning commute,30,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",IMPROPER OVERTAKING/PASSING,2,NO INDICATION OF INJURY,0,0,41.9683718559,-87.8050053218,60656,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",41.0,34.0,76.0,0.0,10.0,7.0
crash_00083,2022-09-09 11:45:00,2022,9,Sep,Fri,11,Daytime,30,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,,,,,,,,,,
crash_00084,2025-06-17 20:44:00,2025,6,Jun,Tue,20,Night or early morning,30,TRAFFIC SIGNAL,CLEAR,DARKNESS,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",FOLLOWING TOO CLOSELY,2,NO INDICATION OF INJURY,0,0,41.8718141944,-87.7447836688,60644,"CHICAGO MIDWAY AIRPORT, IL US",85.0,67.0,55.0,0.0,10.0,14.0
crash_00085,2019-03-15 23:30:00,2019,3,Mar,Fri,23,Night or early morning,20,NO CONTROLS,CLEAR,DARKNESS,FIXED OBJECT,ALLEY,DRY,NO INJURY / DRIVE AWAY,,,"$501 - $1,500","VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",1,NO INDICATION OF INJURY,0,0,41.8730002675,-87.6951183803,60612,"CHICAGO MIDWAY AIRPORT, IL US",34.0,21.0,59.0,0.0,10.0,11.0
crash_00086,2025-02-13 18:05:00,2025,2,Feb,Thu,18,Evening commute,30,NO CONTROLS,UNKNOWN,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),UNKNOWN,NO INJURY / DRIVE AWAY,,,"OVER $1,500",FOLLOWING TOO CLOSELY,2,NO INDICATION OF INJURY,0,0,41.9433342801,-87.6977883328,60618,"CHICAGO MIDWAY AIRPORT, IL US",14.0,0.0,53.0,0.0,10.0,14.0
crash_00087,2023-03-24 11:22:00,2023,3,Mar,Fri,11,Daytime,30,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,NO INDICATION OF INJURY,0,0,41.9691944334,-87.6552304686,60640,"CHICAGO MIDWAY AIRPORT, IL US",41.0,31.0,67.0,0.0,10.0,13.0
crash_00088,2021-05-22 16:42:00,2021,5,May,Sat,16,Evening commute,30,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,DRY,INJURY AND / OR TOW DUE TO CRASH,true,,"OVER $1,500",DISREGARDING STOP SIGN,2,NO INDICATION OF INJURY,0,0,41.891191,-87.6573085043,60642,"CHICAGO MIDWAY AIRPORT, IL US",87.0,58.0,37.0,0.0,10.0,11.0
crash_00089,2022-04-09 20:52:00,2022,4,Apr,Sat,20,Night or early morning,30,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",IMPROPER OVERTAKING/PASSING,2,NO INDICATION OF INJURY,0,0,41.8961356271,-87.6565123383,60642,"CHICAGO MIDWAY AIRPORT, IL US",40.0,28.0,63.0,0.0,10.0,6.0
crash_00090,2020-07-22 10:15:00,2020,7,Jul,Wed,10,Daytime,30,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,DRY,NO INJURY / DRIVE AWAY,,true,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,NO INDICATION OF INJURY,0,0,41.7563506535,-87.6232561171,60619,"CHICAGO MIDWAY AIRPORT, IL US",77.0,69.0,77.0,0.0,10.0,10.0
crash_00091,2024-07-28 09:39:00,2024,7,Jul,Sun,9,Morning commute,30,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,false,,"OVER $1,500",FOLLOWING TOO CLOSELY,4,NO INDICATION OF INJURY,0,0,41.7954625459,-87.6842260081,60632,"CHICAGO MIDWAY AIRPORT, IL US",76.0,70.0,82.0,0.0,10.0,10.0
crash_00092,2019-03-09 07:53:00,2019,3,Mar,Sat,7,Morning commute,30,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,ONE-WAY,DRY,INJURY AND / OR TOW DUE TO CRASH,true,,"OVER $1,500",DISREGARDING STOP SIGN,2,NO INDICATION OF INJURY,0,0,41.8991562071,-87.6202949322,60611,"CHICAGO MIDWAY AIRPORT, IL US",34.0,28.0,79.0,0.0,10.0,13.0
crash_00093,2024-05-26 21:30:00,2024,5,May,Sun,21,Night or early morning,30,TRAFFIC SIGNAL,CLEAR,DARKNESS,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.9540133,-87.707870892,60618,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",65.0,57.0,76.0,0.0,10.0,14.0
crash_00094,2020-01-22 08:15:00,2020,1,Jan,Wed,8,Morning commute,30,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,DRY,INJURY AND / OR TOW DUE TO CRASH,true,,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,NONINCAPACITATING INJURY,1,0,41.791777111,-87.6938910456,60629,"CHICAGO MIDWAY AIRPORT, IL US",25.0,18.0,75.0,0.0,10.0,9.0
crash_00095,2022-06-03 13:49:00,2022,6,Jun,Fri,13,Daytime,35,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",UNABLE TO DETERMINE,3,NO INDICATION OF INJURY,0,0,41.8088175632,-87.6179916742,60615,"CHICAGO MIDWAY AIRPORT, IL US",83.0,34.0,17.0,0.0,10.0,18.0
crash_00096,2018-05-06 17:00:00,2018,5,May,Sun,17,Evening commute,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,true,true,$500 OR LESS,IMPROPER OVERTAKING/PASSING,2,NO INDICATION OF INJURY,0,0,41.9257199272,-87.639189329,60614,"CHICAGO MIDWAY AIRPORT, IL US",65.0,39.0,39.0,0.0,10.0,17.0
crash_00097,2021-04-07 19:00:00,2021,4,Apr,Wed,19,Night or early morning,30,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.9189179233,-87.7365254585,60639,"CHICAGO MIDWAY AIRPORT, IL US",76.0,54.0,47.0,0.0,10.0,8.0
crash_00098,2018-09-21 08:40:00,2018,9,Sep,Fri,8,Morning commute,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,true,,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,3,INCAPACITATING INJURY,1,0,41.8018681636,-87.6244169984,60615,"CHICAGO MIDWAY AIRPORT, IL US",76.0,62.0,62.0,0.0,10.0,18.0
crash_00099,2021-07-29 09:00:00,2021,7,Jul,Thu,9,Morning commute,30,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,DRY,NO INJURY / DRIVE AWAY,,,$500 OR LESS,UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.8782255772,-87.666864927,60612,"CHICAGO MIDWAY AIRPORT, IL US",81.0,68.0,65.0,0.0,10.0,8.0
crash_00100,2020-07-13 09:20:00,2020,7,Jul,Mon,9,Morning commute,30,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,true,"OVER $1,500",NOT APPLICABLE,4,NO INDICATION OF INJURY,0,0,41.8821556853,-87.7633390025,60644,"CHICAGO MIDWAY AIRPORT, IL US",75.0,59.0,58.0,0.0,10.0,0.0
crash_00101,2019-06-08 12:00:00,2019,6,Jun,Sat,12,Daytime,25,STOP SIGN/FLASHER,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,ONE-WAY,UNKNOWN,NO INJURY / DRIVE AWAY,,true,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.8388932313,-87.7208864172,60623,"CHICAGO MIDWAY AIRPORT, IL US",73.0,54.0,51.0,0.0,10.0,13.0
crash_00102,2019-10-19 02:19:00,2019,10,Oct,Sat,2,Night or early morning,20,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),2,NO INDICATION OF INJURY,0,0,41.8980319727,-87.6720912068,60622,"CHICAGO MIDWAY AIRPORT, IL US",50.0,39.0,66.0,0.0,10.0,7.0
crash_00103,2024-02-22 17:33:00,2024,2,Feb,Thu,17,Evening commute,30,STOP SIGN/FLASHER,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,true,"$501 - $1,500",IMPROPER OVERTAKING/PASSING,2,NO INDICATION OF INJURY,0,0,41.8026117611,-87.5859272267,60615,"CHICAGO MIDWAY AIRPORT, IL US",52.0,32.0,47.0,0.0,10.0,5.0
crash_00104,2020-03-23 12:10:00,2020,3,Mar,Mon,12,Daytime,30,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,NO INDICATION OF INJURY,0,0,41.8960801843,-87.6734331917,60622,"CHICAGO MIDWAY AIRPORT, IL US",36.0,32.0,86.0,0.0,9.0,6.0
crash_00105,2018-09-24 15:42:00,2018,9,Sep,Mon,15,Evening commute,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.975933372,-87.6892995892,60625,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",68.0,65.0,90.0,,2.5,7.0
crash_00106,2020-09-15 00:20:00,2020,9,Sep,Tue,0,Night or early morning,20,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,PARKING LOT,DRY,NO INJURY / DRIVE AWAY,,,$500 OR LESS,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",4,NO INDICATION OF INJURY,0,0,41.7797647308,-87.6371670219,60621,"CHICAGO MIDWAY AIRPORT, IL US",64.0,59.0,84.0,0.0,10.0,3.0
crash_00107,2021-03-24 22:04:00,2021,3,Mar,Wed,22,Night or early morning,30,TRAFFIC SIGNAL,CLEAR,DARKNESS,REAR TO SIDE,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,,true,"OVER $1,500",UNABLE TO DETERMINE,2,NONINCAPACITATING INJURY,1,0,41.8090824366,-87.6310308737,60609,"CHICAGO MIDWAY AIRPORT, IL US",51.0,43.0,74.0,,10.0,16.0
crash_00108,2019-11-12 20:45:00,2019,11,Nov,Tue,20,Night or early morning,30,NO CONTROLS,SNOW,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,ICE,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,NO INDICATION OF INJURY,0,0,41.8167929017,-87.6169437597,60653,"CHICAGO MIDWAY AIRPORT, IL US",13.0,1.0,59.0,0.0,10.0,5.0
crash_00109,2021-02-03 13:40:00,2021,2,Feb,Wed,13,Daytime,30,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,true,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,NO INDICATION OF INJURY,0,0,41.7210149023,-87.6690081789,60643,"CHICAGO MIDWAY AIRPORT, IL US",35.0,18.0,50.0,0.0,10.0,5.0
crash_00110,2021-06-28 00:00:00,2021,6,Jun,Mon,0,Night or early morning,30,NO CONTROLS,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,ONE-WAY,UNKNOWN,NO INJURY / DRIVE AWAY,,true,"OVER $1,500",UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.7152690303,-87.6444124783,60643,"CHICAGO MIDWAY AIRPORT, IL US",69.0,59.0,70.0,0.0,10.0,8.0
crash_00111,2025-01-16 11:15:00,2025,1,Jan,Thu,11,Daytime,30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",IMPROPER LANE USAGE,2,NO INDICATION OF INJURY,0,0,41.8768551396,-87.6415440741,60661,"CHICAGO MIDWAY AIRPORT, IL US",36.0,25.0,64.0,0.0,10.0,16.0
crash_00112,2025-04-11 09:05:00,2025,4,Apr,Fri,9,Morning commute,25,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,true,"OVER $1,500",NOT APPLICABLE,2,NO INDICATION OF INJURY,0,0,41.9933418674,-87.6886739567,60659,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",42.0,33.0,71.0,0.0,10.0,7.0
crash_00113,2021-01-02 18:00:00,2021,1,Jan,Sat,18,Evening commute,30,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,WET,NO INJURY / DRIVE AWAY,,false,"OVER $1,500",IMPROPER LANE USAGE,2,NO INDICATION OF INJURY,0,0,41.7701651293,-87.722397698,60629,"CHICAGO MIDWAY AIRPORT, IL US",35.0,30.0,82.0,0.0,10.0,10.0
crash_00114,2018-08-15 17:09:00,2018,8,Aug,Wed,17,Evening commute,10,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,DRY,NO INJURY / DRIVE AWAY,,,$500 OR LESS,UNABLE TO DETERMINE,2,NO INDICATION OF INJURY,0,0,41.822958463,-87.691425915,60632,"CHICAGO MIDWAY AIRPORT, IL US",83.0,69.0,63.0,0.0,10.0,6.0
crash_00115,2025-05-09 09:59:00,2025,5,May,Fri,9,Morning commute,30,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,,,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,NO INDICATION OF INJURY,0,0,41.968899218,-87.6766175732,60640,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",54.0,32.0,43.0,0.0,10.0,7.0
crash_00116,2021-10-11 21:30:00,2021,10,Oct,Mon,21,Night or early morning,15,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE OPPOSITE DIRECTION,NOT DIVIDED,WET,NO INJURY / DRIVE AWAY,,false,"$501 - $1,500",NOT APPLICABLE,2,NO INDICATION OF INJURY,0,0,41.8983668968,-87.7189965853,60651,"CHICAGO MIDWAY AIRPORT, IL US",65.0,60.0,84.0,0.01,10.0,9.0
crash_00117,2019-10-11 15:25:00,2019,10,Oct,Fri,15,Evening commute,30,UNKNOWN,RAIN,DAYLIGHT,REAR END,NOT DIVIDED,WET,NO INJURY / DRIVE AWAY,,,"OVER $1,500",WEATHER,2,NO INDICATION OF INJURY,0,0,41.8518912884,-87.703975607,60623,"CHICAGO MIDWAY AIRPORT, IL US",44.0,40.0,85.0,0.01,4.0,18.0
crash_00118,2018-01-26 15:02:00,2018,1,Jan,Fri,15,Evening commute,25,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,true,,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,NONINCAPACITATING INJURY,1,0,41.7584239063,-87.609191977,60619,"CHICAGO MIDWAY AIRPORT, IL US",51.0,34.0,52.0,0.0,10.0,22.0
